,genes,stability
264,ADAM28,0.613131779113314
265,ADAM29,0.20372991609588695
266,ADAM30,0.08026781443235996
267,ADAM32,0.37674626088087104
268,ADAM33,0.09089591017509861
269,ADAM5,0.11677890129911599
270,ADAM6,0.08027349232304189
271,ADAM7,0.13929274270575964
272,ADAM8,0.1298137061459241
273,ADAM9,0.29342728304848925
274,ADAMDEC1,0.21448646477897473
275,ADAMTS1,0.10934806224650145
276,ADAMTS10,0.4142019233948754
277,ADAMTS12,0.20620779597388805
278,ADAMTS13,0.5177099773068652
279,ADAMTS14,0.18897374808860998
280,ADAMTS15,0.01757564169763405
281,ADAMTS16,0.2739816010856553
282,ADAMTS17,0.14309909832322715
283,ADAMTS18,0.24253550549332914
284,ADAMTS19,0.49139225227956806
285,ADAMTS2,0.1704233370913908
286,ADAMTS20,0.05004956869078638
287,ADAMTS3,0.6752193190257325
288,ADAMTS4,0.3813535973631091
289,ADAMTS5,0.44099039933023226
290,ADAMTS6,0.06237235475971405
291,ADAMTS7,0.2449925940978231
292,ADAMTS7P1,-0.07500930890084115
293,ADAMTS8,0.6648321402279015
294,ADAMTS9,0.4719189321162232
295,ADAMTSL1,0.12918994331496655
296,ADAMTSL2,0.42370561026835496
297,ADAMTSL3,0.4350710092667783
298,ADAMTSL4,0.050130410988244424
299,ADAMTSL5,0.3429910726748748
300,ADAP1,0.1518151959186059
301,ADAP2,0.6756676519677751
302,ADAR,0.22432714792422637
303,ADARB1,0.30762130186661274
304,ADARB2,0.2822171492874895
305,ADARB2-AS1,0.13172676137788503
306,ADAT1,0.45255946709312816
307,ADAT2,0.14485128204999728
308,ADAT3,0.12508508107695143
309,ADCK1,0.10127359547348073
310,ADCK2,0.19018136554623175
311,ADCK5,0.4909967448162842
312,ADCY1,0.5236196676073038
313,ADCY10,0.042953240284040684
314,ADCY10P1,0.24685466694488686
315,ADCY2,0.6370551029858849
316,ADCY3,0.412063210550164
317,ADCY4,0.24861787845636046
318,ADCY5,0.29851840582707484
319,ADCY6,0.20146353193544886
320,ADCY7,0.5945723573085747
321,ADCY8,0.5685231393725758
322,ADCY9,0.6701150789955715
323,ADCYAP1,0.5559599487581273
324,ADCYAP1R1,0.6224694455472405
325,ADD1,0.18068605256875941
326,ADD2,0.14926141206476556
327,ADD3,0.3147841019764236
328,ADD3-AS1,0.34022651043649493
329,ADGB,0.1970894154358203
330,ADGRA1,0.5552617541909809
331,ADGRA2,0.2198703494201289
332,ADGRA3,0.5135581222815283
333,ADGRB1,0.2195302551461858
334,ADGRB2,0.38423659218989564
335,ADGRB3,0.531303219927754
336,ADGRD1,0.2105237936484126
337,ADGRE1,0.20605947227645582
338,ADGRE2,0.23958231752204553
339,ADGRE3,0.09255841179513909
340,ADGRE5,0.3468335325746578
341,ADGRF1,0.19052053011233192
342,ADGRF2,0.058015600797056276
343,ADGRF3,-0.012269315976778194
344,ADGRF4,0.08701257156126262
345,ADGRF5,0.48216402469757846
346,ADGRG1,0.49899782929937897
347,ADGRG2,0.2559892827666738
348,ADGRG3,0.08939201015228694
349,ADGRG4,0.09129067194860738
350,ADGRG5,0.06037855701781657
351,ADGRG6,0.36759282435872925
352,ADGRG7,0.05151399456010086
353,ADGRL1,0.4124222746909595
354,ADGRL2,0.5832922725522056
355,ADGRL3,0.46429925777061937
356,ADGRL4,0.38125495172021673
357,ADGRV1,0.5483614222846817
358,ADH1A,0.060797641499233473
359,ADH1B,0.029085392591732893
360,ADH1C,0.25107558206292163
361,ADH4,0.009026825922482495
362,ADH5,0.44007684298655997
363,ADH6,0.08462239863543898
364,ADH7,0.08492144825036835
365,ADHFE1,0.29287521030231967
366,ADI1,0.4977523087330573
367,ADIG,0.1685380338384882
368,ADIPOQ,-0.051924155119487204
369,ADIPOR1,0.46407183598950463
370,ADIPOR2,0.288976466987089
371,ADIRF,0.5223829789960871
372,ADK,0.4168712860060587
373,ADM,0.49906890066322807
374,ADM2,0.03864156528894977
375,ADM5,0.5068889051285069
376,ADNP,0.4255293290266585
377,ADNP-AS1,0.23087242742661873
378,ADNP2,0.3610712838308798
379,ADO,0.5195259338847001
380,ADORA1,0.07836647242784818
381,ADORA2A-AS1,0.06671059626713803
382,ADORA2B,0.33669189326382326
383,ADORA3,0.3081602024449533
384,ADPGK,0.11469243014603768
385,ADPRH,0.26950685759035664
386,ADPRHL1,0.7222068812462733
387,ADPRHL2,0.3213560668912588
388,ADPRM,0.020200676816630268
389,ADRA1A,0.12263820169881887
390,ADRA1B,0.7294688698157791
391,ADRA1D,0.11744437250559775
392,ADRA2A,0.5370533665242349
393,ADRA2B,0.16474557708935514
394,ADRA2C,0.5994205372511924
395,ADRB1,0.16307918631979762
396,ADRB2,0.47764987771963724
397,ADRB3,0.14292619940110923
398,ADRM1,0.01228952867434282
399,ADSL,0.22404129004539025
400,ADSS,0.006755193290745564
401,ADSSL1,0.534541817439964
402,ADTRP,0.7994722321353035
403,AEBP1,0.4909358234514042
404,AEBP2,0.11407739886003974
405,AEN,0.14689853202611805
406,AES,0.3771435412360204
407,AFAP1,0.29164794093536806
408,AFAP1-AS1,0.26879637148524516
409,AFAP1L1,0.48446483610834423
410,AFAP1L2,0.5018581676020979
411,AFDN,0.31377748974640424
412,AFDN-DT,0.06872076098672739
413,AFF1,0.35467991950384126
414,AFF2,0.49002817786801933
415,AFF3,0.13544955505389505
416,AFF4,0.4760258640210687
417,AFG1L,0.21052264794704698
418,AFG3L1P,0.2999527930446226
419,AFG3L2,0.08893903310850733
420,AFM,0.06582564139554868
421,AFMID,0.3073352412656327
422,AFP,0.1941922330523983
423,AFTPH,0.5339860584361976
424,AGA,0.5139595082611694
425,AGAP1,0.5761439645029037
426,AGAP11,0.21538856724970673
427,AGAP2,0.5360593014612381
428,AGAP2-AS1,0.221784561255485
429,AGAP3,0.11804195698763867
430,AGAP5,0.32106582397539507
431,AGBL1,-0.046729897421817
432,AGBL2,0.2834825967601314
433,AGBL3,0.27049059843818846
434,AGBL4,0.5713977503960781
435,AGBL5,0.30577110883800607
436,AGER,0.18007410073625352
437,AGFG1,0.23702210737000584
438,AGFG2,0.3559689287034335
439,AGGF1,0.01056529413484994
440,AGK,0.23927923154684802
441,AGL,0.5093466349966129
442,AGMAT,0.2681682154435403
443,AGMO,0.2619016386177769
444,AGO1,0.6658594500957506
445,AGO2,0.12196660823125767
446,AGO3,0.49645962511186353
447,AGO4,0.35431381120334204
448,AGPAT1,0.09465501987599376
449,AGPAT2,0.4839888424312688
450,AGPAT3,0.5115248190633965
451,AGPAT4,0.19437194512503553
452,AGPAT4-IT1,0.09681696167305906
453,AGPAT5,0.46501495638558704
454,AGPS,0.2789476195000448
455,AGR2,0.08879239650307302
456,AGR3,0.030396295436837233
457,AGRN,0.4039620272279826
458,AGRP,0.07987954298915637
459,AGT,0.3951872442411097
460,AGTPBP1,0.4926830429189332
461,AGTR1,0.18418558711768032
462,AGTR2,0.06132949404324692
463,AGTRAP,0.03924029941093499
464,AGXT,-0.010294588009662702
465,AGXT2,0.08902545774014946
466,AHCTF1,0.18231543913494216
467,AHCY,0.3648696915533463
468,AHCYL1,0.3524793703917257
469,AHCYL2,0.2115137751222462
470,AHDC1,0.1854378116937146
