,genes,stability
211,ACTL10,0.3205498356868492
212,ACTL6A,0.5046232704914214
213,ACTL6B,0.5034008481077434
214,ACTL7A,0.03532147164228356
215,ACTL7B,0.08703789645433391
216,ACTL8,0.043635306991253876
217,ACTL9,0.06206169806366499
218,ACTN1,0.3674898580031258
219,ACTN2,0.6630304020291294
220,ACTN3,0.3824946988323021
221,ACTN4,0.5380531442380658
222,ACTR10,0.5049666186094512
223,ACTR1A,0.33617754117843585
224,ACTR1B,0.6507584071321442
225,ACTR2,-0.00558857983678821
226,ACTR3,0.16479459086959017
227,ACTR3B,0.5136504305744054
228,ACTR3BP2,0.33075414821937593
229,ACTR3C,0.4775972112059429
230,ACTR5,0.3694566529519685
231,ACTR6,0.3017506399264655
232,ACTR8,0.0057218911867347915
233,ACTRT1,0.03613564463782941
234,ACTRT2,0.12892813317511795
235,ACTRT3,0.012236407382889926
236,ACVR1,0.5658155544921432
237,ACVR1B,0.3215347326219414
238,ACVR1C,0.6337394083773459
239,ACVR2A,0.6419387155672988
240,ACVR2B,0.43618854018654046
241,ACVRL1,0.27396834040819856
242,ACY3,0.3611022005502225
243,ACYP1,0.26852028209146434
244,ACYP2,0.32259216674477736
245,ADA,0.2889692826809516
246,ADA2,0.25463473498574074
247,ADAD1,0.01799545054539246
248,ADAD2,0.5184364931951856
249,ADAL,0.30250913085356973
250,ADAM10,0.3110417396863634
251,ADAM11,0.543067298886103
252,ADAM12,0.4629907064708049
253,ADAM15,0.44537287392188046
254,ADAM17,0.25223012405460604
255,ADAM18,0.04234928904038379
256,ADAM19,0.25503207762171826
257,ADAM2,0.049961281868759
258,ADAM20,0.31149265436492085
259,ADAM20P1,0.5441363604322623
260,ADAM21,0.2709083514857455
261,ADAM21P1,-0.0026103080133492765
262,ADAM22,0.5124499930480186
263,ADAM23,0.8019197781521437
264,ADAM28,0.47518765426819504
265,ADAM29,-0.0019920144797185347
266,ADAM30,0.07916693657984102
267,ADAM32,0.3712807899405835
268,ADAM33,0.08859477485178703
269,ADAM5,0.12209840170204043
270,ADAM6,0.24679568607823316
271,ADAM7,0.15145654456987676
272,ADAM8,0.10545578157603377
273,ADAM9,0.3186473986830368
274,ADAMDEC1,0.20222949797662154
275,ADAMTS1,0.11939112637905144
276,ADAMTS10,0.41968077854049235
277,ADAMTS12,0.21289435359422162
278,ADAMTS13,0.3242686765029087
279,ADAMTS14,0.18544590186663612
280,ADAMTS15,0.024173563845525325
281,ADAMTS16,0.2666597923394946
282,ADAMTS17,0.1384292161360895
283,ADAMTS18,0.24550885995714936
284,ADAMTS19,0.494329290568028
285,ADAMTS2,0.16304457480185533
286,ADAMTS20,0.05374907108038121
287,ADAMTS3,0.6714795626829407
288,ADAMTS4,0.3678755201019897
289,ADAMTS5,0.45020699165031924
290,ADAMTS6,0.048293662170422115
291,ADAMTS7,0.11862093689343241
292,ADAMTS7P1,-0.07512709493625926
293,ADAMTS8,0.6040589076876213
294,ADAMTS9,0.4719752468098187
295,ADAMTSL1,0.31605764417177806
296,ADAMTSL2,0.5622347460308753
297,ADAMTSL3,0.4093878250109761
298,ADAMTSL4,0.05715941768392737
299,ADAMTSL5,0.1675660451638317
300,ADAP1,0.477037950961659
301,ADAP2,0.5228663182615957
302,ADAR,0.04834323776040772
303,ADARB1,0.18654883987522214
304,ADARB2,0.21397607539738883
305,ADARB2-AS1,0.5007231021452332
306,ADAT1,0.47023688993959056
307,ADAT2,0.10226389005598023
308,ADAT3,0.11770525068444135
309,ADCK1,0.4435797240152034
310,ADCK2,0.5451891776850903
311,ADCK5,0.33974701496027
312,ADCY1,0.643393568000428
313,ADCY10,0.040341698703460174
314,ADCY10P1,0.25767321594943987
315,ADCY2,0.7705540374391976
316,ADCY3,0.26929150922696476
317,ADCY4,0.12351635401840882
318,ADCY5,0.33374599975575464
319,ADCY6,0.4644875347137409
320,ADCY7,0.592192648820917
321,ADCY8,0.5686523803603565
322,ADCY9,0.37069954122830656
323,ADCYAP1,0.5238332376009702
