,genes,stability
545,AKT2,0.3148495974740577
546,AKT3,0.6234433307721837
547,AKTIP,0.3282999159793877
548,ALAD,0.17564313763352493
549,ALAS1,0.5312479055899322
550,ALAS2,0.02245303655363674
551,ALB,0.4859639067936154
552,ALCAM,0.5846492209549083
553,ALDH16A1,0.26450424710399684
554,ALDH18A1,0.27601410781671226
555,ALDH1A1,0.3491374034646969
556,ALDH1A2,0.32851601791643587
557,ALDH1A3,0.7455532067339204
558,ALDH1B1,0.3962587933281412
559,ALDH1L1,0.28338510341704226
560,ALDH1L1-AS2,0.030837173166337262
561,ALDH1L2,0.29379950915402847
562,ALDH2,0.4523835336307024
563,ALDH3A1,0.2463060982736786
564,ALDH3A2,0.4150091160898176
565,ALDH3B1,0.42432307459209484
566,ALDH3B2,0.02293321225891655
567,ALDH4A1,0.3222379959778208
568,ALDH5A1,0.3703299715273347
569,ALDH6A1,0.37406101020069543
570,ALDH7A1,0.3520203723383167
571,ALDH8A1,0.11608380567917666
572,ALDH9A1,0.5910385560749234
573,ALDOA,0.14446266538693062
574,ALDOB,0.40509225873120264
575,ALDOC,0.28262200587698355
576,ALG1,0.2086514628435359
577,ALG10,0.10812454048499814
578,ALG10B,0.30205068416587727
579,ALG11,0.02149688138661625
580,ALG12,0.2569285334237087
581,ALG13,0.5371598707592298
582,ALG14,0.22231006668372874
583,ALG1L,0.2762267231777227
584,ALG1L2,0.12102992538742369
585,ALG1L9P,0.37518814919688764
586,ALG2,0.051506091775640264
587,ALG3,0.49828413757848744
588,ALG5,0.4273939662315827
589,ALG6,0.1291805918350112
590,ALG8,0.3259190167696458
591,ALG9,0.22683822946860369
592,ALK,0.5051393797328319
593,ALKAL1,-0.016257374132675386
594,ALKAL2,0.7247512426251765
595,ALKBH1,0.21167439172797695
596,ALKBH2,0.32796829370967306
597,ALKBH3,0.4706998484262757
598,ALKBH4,0.24396838071390245
599,ALKBH5,0.27928240889325007
600,ALKBH6,0.19487698868409303
601,ALKBH7,0.273649172178846
602,ALKBH8,0.2961261726002003
603,ALLC,0.0999957723803956
604,ALMS1,0.192278680827409
605,ALMS1P1,0.43232002289637406
606,ALOX12,0.09134409026916665
607,ALOX12B,0.24954331330059085
608,ALOX12P2,0.26874225530480683
609,ALOX15,-0.011941736526688208
610,ALOX15B,0.33148574273305625
611,ALOX5,0.5094952646042741
612,ALOX5AP,0.43819259460978305
613,ALOXE3,0.14728813958673562
614,ALPI,0.1107603059276139
615,ALPK1,0.34713191732767396
616,ALPK2,0.016122948853895654
617,ALPK3,0.326489737189862
618,ALPL,0.5732879045681946
619,ALPP,0.15674106687999373
620,ALPPL2,0.11654015407621696
621,ALS2,0.4456280413091418
622,ALS2CL,0.20413563087938352
623,ALS2CR12,0.26876965511950757
624,ALX1,0.18257618674088844
625,ALX3,0.40134873987323777
626,ALX4,-0.018071238755859143
627,ALYREF,0.14736134860164413
628,AMACR,0.20438700279744024
629,AMBN,0.14330006910072499
630,AMBP,0.018005043365690462
631,AMBRA1,0.304692423562276
632,AMD1,0.47774675633504454
633,AMDHD1,0.744723436845126
634,AMDHD2,-0.00265540057815112
635,AMELX,0.10319603964673146
636,AMELY,0.031534019814382086
637,AMER1,0.37779207769975737
638,AMER2,0.24098763976685258
639,AMER3,0.37962117051392635
640,AMFR,0.36506670931446045
641,AMH,0.29057295481305795
642,AMHR2,0.021847417005248344
643,AMIGO1,0.5535613176756452
644,AMIGO2,0.7312642713057418
645,AMIGO3,0.33974246168348726
646,AMMECR1,0.5115693064316479
647,AMMECR1L,0.2975349620228779
648,AMN,0.24480134343635415
649,AMN1,0.6702003758532845
650,AMOT,0.37823175561666145
651,AMOTL1,0.2963333347983551
652,AMOTL2,0.3004873268495715
653,AMPD1,0.021900913770830553
654,AMPD2,0.3775064878244639
655,AMPD3,0.417334699899622
656,AMPH,0.5109535848755946
657,AMT,0.4377882639223537
658,AMTN,0.27766590785849754
659,AMY2A,0.3279262790891597
660,AMZ1,0.5769632317305313
661,AMZ2,0.37234627643725643
662,AMZ2P1,0.3842277263330318
663,ANAPC1,0.2376325585404433
664,ANAPC10,0.16556759952783526
665,ANAPC11,0.36058390326418127
666,ANAPC13,0.3216775570511435
667,ANAPC15,0.45378663945684994
668,ANAPC16,0.09940485585922207
669,ANAPC2,0.3533762203773135
670,ANAPC4,0.5807210556147117
671,ANAPC5,0.16212896731431725
672,ANAPC7,0.34670676126489774
673,ANG,0.3149831181005002
674,ANGEL1,0.31544408362892973
675,ANGEL2,0.34039194999779726
676,ANGPT1,0.48082871567585433
677,ANGPT2,0.40573263391668263
678,ANGPT4,0.1747992189889862
679,ANGPTL1,0.2845134472954861
680,ANGPTL2,0.4032426316882519
681,ANGPTL3,-0.014980416261951216
682,ANGPTL4,0.30903179068048886
683,ANGPTL5,0.04827605511416988
684,ANGPTL6,0.08809628669432014
685,ANGPTL7,0.1236460173626049
686,ANGPTL8,0.6949980395228759
687,ANHX,0.29033995098978627
688,ANK1,0.8187291445545503
689,ANK2,0.12942206669235612
690,ANK3,0.404429348782427
691,ANKAR,0.07064176859910001
692,ANKDD1A,0.40392955370552275
693,ANKEF1,0.2598240464112724
694,ANKFN1,0.43687609464472366
695,ANKFY1,0.4397102923079916
696,ANKH,0.7729140057049838
697,ANKHD1,0.309126144796837
698,ANKIB1,0.28562198168477054
699,ANKK1,0.25976855655553904
700,ANKLE1,-0.0022818830986556598
701,ANKLE2,0.4611371101499173
702,ANKMY1,0.09797986903498224
703,ANKMY2,0.2594020885743814
704,ANKRA2,0.21951615540113648
705,ANKRD1,0.033675764036891424
706,ANKRD10,0.34507382624034133
707,ANKRD11,0.16119836093657022
708,ANKRD12,0.09875238574258888
709,ANKRD13A,0.316988086152506
710,ANKRD13B,0.19937542117712118
711,ANKRD13C,0.08172490983509048
712,ANKRD13D,0.08866918720671775
713,ANKRD16,0.2480279079937601
714,ANKRD17,0.023339811045522334
715,ANKRD18A,0.3771372183717404
716,ANKRD18B,0.3721360996129477
717,ANKRD18CP,0.29912991798765165
718,ANKRD18DP,0.6076756013078373
719,ANKRD19P,0.6152807489210051
720,ANKRD2,0.14499664786236924
721,ANKRD20A11P,0.33697754489103765
722,ANKRD20A12P,0.24099212946828097
723,ANKRD20A4-ANKRD20A20P,0.34458159850968395
724,ANKRD20A5P,0.2559099888691997
725,ANKRD20A8P,0.40916167598826675
726,ANKRD20A9P,0.2777073637146401
727,ANKRD22,0.05711546013265526
728,ANKRD23,0.22826174503685212
729,ANKRD24,0.6924331492923518
730,ANKRD26,0.4865883441092184
731,ANKRD27,0.36679003820405914
732,ANKRD28,0.4031705137581525
733,ANKRD29,0.6642819275380494
734,ANKRD30A,0.25566278481221205
735,ANKRD30B,0.6150608220153069
736,ANKRD30BL,0.501462633060795
737,ANKRD30BP2,0.3890613834225177
738,ANKRD30BP3,-0.024389669163147297
739,ANKRD31,0.06016755096572744
740,ANKRD33,0.21911572893527298
741,ANKRD33B,0.5231591580301186
742,ANKRD34A,0.5039158520911703
743,ANKRD34B,0.49000971609134114
744,ANKRD34C,0.6446758598361121
745,ANKRD35,0.24229589832181694
746,ANKRD36B,0.24084135127735126
747,ANKRD36BP1,0.23735534442945008
748,ANKRD36BP2,0.3808999039603928
749,ANKRD36C,0.26657377546170974
750,ANKRD37,0.46053786496171956
751,ANKRD39,0.3162448588750186
752,ANKRD40,0.1828338206624231
753,ANKRD42,0.38660753363516576
754,ANKRD44,0.2933955002752408
755,ANKRD45,0.4880221793851751
756,ANKRD46,0.43740645274808343
757,ANKRD49,0.3820475972041287
758,ANKRD50,0.5702452219638804
759,ANKRD52,0.2035272493500218
760,ANKRD53,0.06923726125594169
761,ANKRD54,0.2584773722478992
762,ANKRD55,0.43249845231585576
763,ANKRD6,0.7590248326336259
764,ANKRD60,0.11784209493116878
765,ANKRD62,0.8230310625930509
766,ANKRD65,0.09560689087534747
767,ANKRD7,0.059521964759840965
768,ANKRD9,0.39475109670066644
769,ANKS1A,0.5388387015854136
770,ANKS1B,0.37762374636273255
771,ANKS3,0.3943379437089875
772,ANKS4B,0.006586348395300671
773,ANKS6,0.5392567969422911
774,ANKUB1,0.11175568762144286
775,ANKZF1,0.43301880969715867
776,ANLN,0.29525157298462573
777,ANO1,0.47917289485114445
778,ANO10,0.4630592260577756
779,ANO2,0.12569114689638633
780,ANO3,0.5823469566830457
781,ANO4,0.23676268697696726
782,ANO5,0.7626909494985148
783,ANO6,0.44621656047351194
784,ANO7,0.3229691812324885
785,ANO8,0.16565785318321055
786,ANO9,0.07474267439185017
787,ANOS1,0.6521959420379573
788,ANP32A,0.34199481763732786
789,ANP32A-IT1,0.10634874616897179
790,ANP32AP1,0.24403818106868505
791,ANP32B,0.29393736139747506
792,ANP32C,0.014529032308940936
793,ANP32D,0.3552419984770098
794,ANP32E,0.5865647723821481
795,ANPEP,0.15461118110103408
796,ANTXR1,0.4231004642932852
797,ANTXR2,0.4403404976533557
798,ANXA1,0.6086668428964259
799,ANXA10,-0.026828016559493573
800,ANXA11,0.4748614848487389
801,ANXA13,0.10099233744909514
802,ANXA2,0.481598043497678
803,ANXA2P1,0.3190769570748195
804,ANXA2P3,0.49432784706032357
