,genes,stability
277,ADAMTS12,0.17072881780832116
278,ADAMTS13,0.26135121440401315
279,ADAMTS14,0.16334669473352212
280,ADAMTS15,0.03080893351159206
281,ADAMTS16,0.26150679182363185
282,ADAMTS17,0.27883701037291714
283,ADAMTS18,0.15246482539853065
284,ADAMTS19,0.551022784214153
285,ADAMTS2,0.07088415630404275
286,ADAMTS20,0.09953872937258454
287,ADAMTS3,0.6198479602178056
288,ADAMTS4,0.3823764749968692
289,ADAMTS5,0.3712123764606631
290,ADAMTS6,-0.008871780408718059
291,ADAMTS7,0.07858909118834849
292,ADAMTS7P1,0.03608043420014765
293,ADAMTS8,0.633786453843608
294,ADAMTS9,0.31623770480330754
295,ADAMTSL1,0.40814043055840593
296,ADAMTSL2,0.43086325837667616
297,ADAMTSL3,0.4954173513548365
298,ADAMTSL4,0.04110662891285215
299,ADAMTSL5,0.22654904077574328
300,ADAP1,0.337531709998426
301,ADAP2,0.6341644734558975
302,ADAR,0.14050328793016886
303,ADARB1,0.34016525415936977
304,ADARB2,0.21999028319149708
305,ADARB2-AS1,0.45165495027386987
306,ADAT1,0.4691954975412502
307,ADAT2,0.24429428796675326
308,ADAT3,-0.043112681867654115
309,ADCK1,0.3586781676210722
310,ADCK2,0.49773681938587894
311,ADCK5,0.42752506104050697
312,ADCY1,0.652343702693146
313,ADCY10,0.0241084944609958
314,ADCY10P1,0.15105895394230567
315,ADCY2,0.8054246785196203
316,ADCY3,0.4118197644364491
317,ADCY4,0.1497334070715731
318,ADCY5,0.3076957851053603
319,ADCY6,0.32796056982740923
320,ADCY7,0.4458450856005792
321,ADCY8,0.5494408254819655
322,ADCY9,0.5804244274204592
323,ADCYAP1,0.578667560721883
324,ADCYAP1R1,0.5834476754794146
325,ADD1,0.15715655507114834
326,ADD2,0.19214386373415854
327,ADD3,0.19022871055369642
328,ADD3-AS1,0.33799408332693426
329,ADGB,0.13819717196656534
330,ADGRA1,0.48993701922149935
331,ADGRA2,0.35911829059247974
332,ADGRA3,0.47039621756897276
333,ADGRB1,0.15264961027058305
334,ADGRB2,0.4055283683068534
335,ADGRB3,0.5489322773377693
336,ADGRD1,0.08399582748085237
337,ADGRE1,0.12471754767435207
338,ADGRE2,0.18079329816468162
339,ADGRE3,0.10168115148652104
340,ADGRE5,0.31882329988774055
341,ADGRF1,0.18135306671414914
342,ADGRF2,0.03284751965019098
343,ADGRF3,0.10816196771545622
344,ADGRF4,0.17179503462081358
345,ADGRF5,0.42445969491549185
346,ADGRG1,0.37888639904571214
347,ADGRG2,0.29545541197657127
348,ADGRG3,0.0290980696672321
349,ADGRG4,0.09951601631654101
350,ADGRG5,0.10865308543275626
351,ADGRG6,0.2525523586784374
352,ADGRG7,0.056592997972077605
353,ADGRL1,0.3837866064304093
354,ADGRL2,0.6333966781216778
355,ADGRL3,0.5272351714981441
356,ADGRL4,0.40694653535820285
357,ADGRV1,0.5601457210829179
358,ADH1A,0.0678257823519885
359,ADH1B,0.024253728679218663
360,ADH1C,0.2668464009675317
361,ADH4,0.10653874014760124
362,ADH5,0.42292556817827603
363,ADH6,0.027023606711188166
364,ADH7,0.0663821629497927
365,ADHFE1,0.2909811843196335
366,ADI1,0.49443425083558795
367,ADIG,0.20783614725574717
368,ADIPOQ,0.003946692560294374
369,ADIPOR1,0.44433965959235683
370,ADIPOR2,0.29037606030406565
371,ADIRF,0.5419604916749917
372,ADK,0.45342089737381724
373,ADM,0.4424030664274594
374,ADM2,0.040286328467349614
375,ADM5,0.34188685376593936
376,ADNP,0.3526305517815338
377,ADNP-AS1,0.24115341099397963
378,ADNP2,0.22877323308975608
379,ADO,0.6121227016117423
380,ADORA1,0.39086183994119816
381,ADORA2A-AS1,0.09676419352357751
382,ADORA2B,0.2758227019933233
383,ADORA3,0.31744198243959765
384,ADPGK,0.22719810418288527
385,ADPRH,0.31779363261261245
386,ADPRHL1,0.6987484259327849
387,ADPRHL2,0.342054683152984
388,ADPRM,0.0830963162504854
389,ADRA1A,0.2452362041309025
390,ADRA1B,0.6682029026871453
391,ADRA1D,0.7045399187213083
392,ADRA2A,0.3764712859581209
393,ADRA2B,0.3418671093856646
394,ADRA2C,0.3808579241879736
395,ADRB1,0.5336670604892999
396,ADRB2,0.4647090838467941
397,ADRB3,0.09605602227668282
398,ADRM1,-0.042740838583370744
399,ADSL,0.31792734171940745
400,ADSS,0.2528988638744527
401,ADSSL1,0.5304306268907217
402,ADTRP,0.8162270813202592
403,AEBP1,0.48203815688052926
404,AEBP2,0.35214878556449947
405,AEN,0.14991776352798158
406,AES,0.27696820481282924
407,AFAP1,0.19193884670493871
408,AFAP1-AS1,0.28321693406103593
409,AFAP1L1,0.3483830802466875
410,AFAP1L2,0.42256494863291
411,AFDN,0.48271650324295734
412,AFDN-DT,0.19679681212453884
413,AFF1,0.5831800889768914
414,AFF2,0.4120497638571418
415,AFF3,0.13420627985303116
416,AFF4,0.5449661033747757
417,AFG1L,0.2641590115534002
418,AFG3L1P,0.1900538959386961
419,AFG3L2,0.09175740686300812
420,AFM,0.016685230224699955
421,AFMID,0.22129278356156734
422,AFP,0.17035911474894833
423,AFTPH,0.5102271424348899
424,AGA,0.5333482362550908
425,AGAP1,0.4803487810355312
426,AGAP11,0.19015281964130612
427,AGAP2,0.4942248789210686
428,AGAP2-AS1,0.2568219299693648
429,AGAP3,0.5722661492961668
430,AGAP5,0.2894264016702059
431,AGBL1,0.03784417003856779
432,AGBL2,0.564168182649086
433,AGBL3,0.18824083594234212
434,AGBL4,0.4781499499349067
435,AGBL5,0.20246046385535757
436,AGER,0.37505268559024446
437,AGFG1,0.14009416808708966
438,AGFG2,0.14158616290605305
439,AGGF1,0.3086958142826298
440,AGK,0.35418479133122754
441,AGL,0.2584452756538313
442,AGMAT,0.339122046711126
443,AGMO,0.31232258002097446
444,AGO1,0.3841709799624339
445,AGO2,0.09708441904267313
446,AGO3,0.45572716507952254
447,AGO4,0.21687466430030453
448,AGPAT1,0.23597280565275916
449,AGPAT2,0.4577291391043621
450,AGPAT3,0.32620242734242516
451,AGPAT4,0.22601830665455666
452,AGPAT4-IT1,0.05248406031504298
453,AGPAT5,0.5097898847043685
454,AGPS,0.26097741969634175
455,AGR2,0.12670404161990675
456,AGR3,0.04752434036292541
457,AGRN,0.49880011081127906
458,AGRP,0.1435694035784665
459,AGT,0.4331421783390841
460,AGTPBP1,0.4830764356274236
461,AGTR1,0.15609896691802755
462,AGTR2,0.09533741216810906
463,AGTRAP,0.13529556707077775
464,AGXT,-0.015365137571931427
465,AGXT2,-0.013203803949118699
466,AHCTF1,0.17330132609710114
467,AHCY,0.024093774398524257
468,AHCYL1,0.4305256687536911
469,AHCYL2,0.16986183533323593
470,AHDC1,0.1234492732849184
471,AHI1,0.5326888532959831
472,AHNAK,0.6212202364653425
473,AHNAK2,0.6343574429694201
474,AHR,0.3265761633875421
475,AHRR,0.678010672442182
476,AHSA1,0.35226016992110587
477,AHSA2P,0.19226267264688712
478,AHSG,0.5165005224482971
479,AHSP,0.10103443972065511
480,AICDA,0.04076564128977692
481,AIDA,0.2460023776871994
482,AIF1,0.4753539164557207
483,AIF1L,0.29949759313267954
484,AIFM1,0.20865757962560796
485,AIFM2,0.4814081187105566
486,AIFM3,0.4879980446023626
487,AIG1,0.48541922670964904
488,AIM2,0.6084929694778317
489,AIMP1,0.16814291722056854
490,AIMP2,0.18276889037818805
491,AIP,0.2262843129694644
492,AIPL1,0.07352994920410881
493,AIRE,0.5449568688424526
494,AJAP1,0.16639850449193805
495,AJM1,0.023441271345710595
496,AJUBA,-0.016675721902893705
497,AK1,0.08726382255229664
498,AK2,0.483241534271936
499,AK3,0.4695161821532366
500,AK4,0.7387504664869993
501,AK5,0.5561621615992886
502,AK6,0.20260787528818733
503,AK7,0.5885092311341296
504,AK8,0.35141542891736843
505,AK9,0.2754412518714556
506,AKAIN1,0.5972785863978625
507,AKAP1,0.2109868394453239
508,AKAP10,0.3509993639529744
509,AKAP11,0.24075020136815184
510,AKAP12,0.46923525773552455
511,AKAP13,0.42615745677309713
512,AKAP14,0.6388801439600774
513,AKAP17A,0.08051789401196346
514,AKAP3,0.027369603266680045
515,AKAP4,-0.002270533084723707
516,AKAP5,0.4613116702992749
517,AKAP6,0.5064972185753496
518,AKAP7,0.3382825603776088
519,AKAP8,0.44690628887686734
520,AKAP8L,0.3203920130374084
521,AKAP9,0.09922182137625252
522,AKIP1,0.21934901048415886
523,AKIRIN1,0.34981114264237345
524,AKIRIN2,0.5525590651119333
525,AKNA,0.11130214426844545
526,AKNAD1,-0.004149980577447795
527,AKR1A1,0.2503469272618774
528,AKR1B1,0.2500779196456729
529,AKR1B10,0.14065177098871598
530,AKR1B15,0.1600266392637438
531,AKR1C1,0.406468662986552
532,AKR1C2,0.06530542463968644
533,AKR1C3,0.5185775509559878
534,AKR1C4,0.4039503450174321
535,AKR1C6P,0.09958039373877568
536,AKR1C8P,0.07100524138367885
537,AKR1D1,0.03404959462611287
538,AKR1E2,0.0854471965532803
539,AKR7A2,0.5300824469840025
540,AKR7A2P1,0.5363773631120422
541,AKR7A3,0.40512588165293706
542,AKR7L,0.46903789983195204
543,AKT1,0.21994415023048933
544,AKT1S1,0.1972923077584204
545,AKT2,0.3758765247500445
546,AKT3,0.5119145631798193
547,AKTIP,0.30731393869169094
548,ALAD,0.26239593072337536
549,ALAS1,0.544794320557824
550,ALAS2,0.0324434436418073
551,ALB,0.4914129422450475
552,ALCAM,0.5463455243320973
553,ALDH16A1,0.1873676730115377
554,ALDH18A1,0.34899948933868313
555,ALDH1A1,0.3751175185927239
556,ALDH1A2,0.41806732126571866
557,ALDH1A3,0.7255681940560793
558,ALDH1B1,0.4154326083324277
559,ALDH1L1,0.30871335452884047
560,ALDH1L1-AS2,0.034971973721137015
561,ALDH1L2,0.20126484835316508
562,ALDH2,0.459961671264342
563,ALDH3A1,0.2139196098573826
564,ALDH3A2,0.3833134293080102
565,ALDH3B1,0.30511494467020855
566,ALDH3B2,0.05120535877463284
567,ALDH4A1,0.30217805001080816
568,ALDH5A1,0.35213815864985953
569,ALDH6A1,0.41496385882482034
570,ALDH7A1,0.391707324748755
571,ALDH8A1,0.20773271457786127
572,ALDH9A1,0.6062862349035686
573,ALDOA,0.11494588488025242
574,ALDOB,0.43581674059085707
575,ALDOC,0.3582487086340034
576,ALG1,0.11906713448567041
577,ALG10,0.12609086864736366
578,ALG10B,0.1888021265854608
579,ALG11,0.05721739510608548
580,ALG12,0.1629821810590308
581,ALG13,0.22635255022510986
582,ALG14,0.23789824960302852
583,ALG1L,0.2640723227370098
584,ALG1L2,0.1413273904559051
585,ALG1L9P,0.3615482519717047
586,ALG2,0.33452665417922967
587,ALG3,0.3626495112594082
588,ALG5,0.40020316548421153
589,ALG6,0.12457813408544359
590,ALG8,0.5576416177189252
591,ALG9,0.287311766414742
592,ALK,0.438801163471301
593,ALKAL1,0.012967039966672814
594,ALKAL2,0.7165952153058034
595,ALKBH1,-0.027337511241421555
596,ALKBH2,0.31181138085898685
597,ALKBH3,0.42654338743980685
598,ALKBH4,0.2952852705190178
599,ALKBH5,0.245396244647485
600,ALKBH6,0.22609135366457908
601,ALKBH7,0.31844931321957176
602,ALKBH8,0.27510152543652366
603,ALLC,0.1173251888140264
604,ALMS1,0.45051179373318084
605,ALMS1P1,0.4422447533360865
606,ALOX12,0.13364276172768025
607,ALOX12B,0.250000235211597
608,ALOX12P2,0.19505454586365395
609,ALOX15,0.010676498513165152
610,ALOX15B,0.270849829202341
611,ALOX5,0.5188984881553831
612,ALOX5AP,0.3910345872190495
613,ALOXE3,0.11848733781586447
614,ALPI,0.10511375390968117
615,ALPK1,0.4134727728169412
616,ALPK2,0.045989583695510164
617,ALPK3,0.2283072461422119
618,ALPL,0.5969551186977398
619,ALPP,0.18524963056564347
620,ALPPL2,0.13536330601808075
621,ALS2,0.556124254377283
622,ALS2CL,0.383482914629835
623,ALS2CR12,0.15352605126837113
624,ALX1,0.1135199942438704
625,ALX3,0.3609841381790989
626,ALX4,0.08148896337476795
627,ALYREF,0.1444159367580524
628,AMACR,0.23325718675956925
629,AMBN,0.3974470789738671
630,AMBP,-0.002497680278887852
631,AMBRA1,0.21054164096467415
632,AMD1,0.5396413879279512
633,AMDHD1,0.7526233778111564
634,AMDHD2,0.17034166416910618
635,AMELX,0.09622027016016758
636,AMELY,-0.009651010139222167
637,AMER1,0.3994245575175765
638,AMER2,0.26629643286467036
639,AMER3,0.3925257842659351
640,AMFR,0.39506572705008797
641,AMH,0.17487250472832805
642,AMHR2,0.013239786670729444
643,AMIGO1,0.47444186710196423
644,AMIGO2,0.7827508971203228
645,AMIGO3,0.2267748137318974
646,AMMECR1,0.6146895437108424
647,AMMECR1L,0.03575269430652445
648,AMN,0.1292087070224266
649,AMN1,0.6165721771659886
650,AMOT,0.3621283193638585
651,AMOTL1,0.36429373857642044
652,AMOTL2,0.2938696061486254
653,AMPD1,0.014715387459201945
654,AMPD2,0.1537117862128783
655,AMPD3,0.3977965430152091
656,AMPH,0.5083414136426114
657,AMT,0.325580267680612
658,AMTN,0.2106302660687967
659,AMY2A,0.367508165318073
660,AMZ1,0.474262415399588
661,AMZ2,0.4138679864278804
662,AMZ2P1,0.17455389464612375
663,ANAPC1,0.21719184562439572
664,ANAPC10,0.1029529399097189
665,ANAPC11,0.4175912904982969
666,ANAPC13,0.1306715579657417
667,ANAPC15,0.4475483730193816
668,ANAPC16,0.11348875322235831
669,ANAPC2,0.31520579392478304
670,ANAPC4,0.5688895813753655
671,ANAPC5,0.1872672832532268
672,ANAPC7,0.4366828318864265
673,ANG,0.3170312769641892
674,ANGEL1,0.25539660181267526
675,ANGEL2,0.49051903458096896
676,ANGPT1,0.5671900428168669
677,ANGPT2,0.3265093855567354
678,ANGPT4,0.07053276978147502
679,ANGPTL1,0.25364817584530325
680,ANGPTL2,0.4050046323104687
681,ANGPTL3,-0.01679911406579156
682,ANGPTL4,0.3315477391948006
683,ANGPTL5,0.01445580296929417
684,ANGPTL6,0.1438813141099825
685,ANGPTL7,0.21055483117771578
686,ANGPTL8,0.6550058762578445
687,ANHX,0.24575215905070316
688,ANK1,0.7872307198924461
689,ANK2,0.2317813021257885
690,ANK3,0.2977321895128489
691,ANKAR,0.23390220882642712
692,ANKDD1A,0.4159700012008976
693,ANKEF1,0.14556454178629696
694,ANKFN1,0.6051753022635127
695,ANKFY1,0.373696597259441
696,ANKH,0.7526547319845948
697,ANKHD1,0.25992620071950195
698,ANKIB1,0.42930815686522056
699,ANKK1,0.08709769619846518
700,ANKLE1,0.1097165656746904
701,ANKLE2,0.5761702246972492
702,ANKMY1,0.003043426142178814
703,ANKMY2,0.22773561767492342
704,ANKRA2,0.37225146810066506
705,ANKRD1,0.08655788535162809
706,ANKRD10,0.4337475859717305
707,ANKRD11,0.24690721037680233
708,ANKRD12,0.16430845537358962
709,ANKRD13A,0.37767880558814765
710,ANKRD13B,0.19822764491509692
711,ANKRD13C,0.18291687980552507
712,ANKRD13D,0.32724194409448687
713,ANKRD16,0.3211610693677768
714,ANKRD17,0.10326668773756799
715,ANKRD18A,0.3790369119915974
716,ANKRD18B,0.37772190331335764
717,ANKRD18CP,0.30867442735702194
718,ANKRD18DP,0.303832313770021
719,ANKRD19P,0.6276685530486054
720,ANKRD2,0.23893372930743242
721,ANKRD20A11P,0.3265408273981371
722,ANKRD20A12P,0.1833948799965883
723,ANKRD20A4-ANKRD20A20P,0.3397353527027553
724,ANKRD20A5P,0.22017553374736948
725,ANKRD20A8P,0.38004278193306956
726,ANKRD20A9P,0.14380895358168522
727,ANKRD22,0.0561494967433238
728,ANKRD23,0.2507352905504668
729,ANKRD24,0.7100061084193947
730,ANKRD26,0.3622418588794199
731,ANKRD27,0.3481979581765516
732,ANKRD28,0.35482668966106157
733,ANKRD29,0.672937963151271
734,ANKRD30A,0.13281704871700212
735,ANKRD30B,0.6474162429942114
736,ANKRD30BL,0.499289198198086
737,ANKRD30BP2,0.523218940699065
738,ANKRD30BP3,-0.019865109227489762
739,ANKRD31,0.0434483033026105
740,ANKRD33,0.023174893008273096
741,ANKRD33B,0.44005317962077384
742,ANKRD34A,0.4683388863431853
743,ANKRD34B,0.5357800869179729
744,ANKRD34C,0.6115891632411034
745,ANKRD35,0.2336069265174096
746,ANKRD36B,0.26619152979301136
747,ANKRD36BP1,0.28368392735029313
748,ANKRD36BP2,0.2889165528365472
749,ANKRD36C,0.2900753692169952
750,ANKRD37,0.379253080113552
751,ANKRD39,0.3658477546202166
752,ANKRD40,0.22395145307473918
753,ANKRD42,0.4007408234088202
754,ANKRD44,0.3209368954675414
755,ANKRD45,0.48540439095132176
756,ANKRD46,0.3582383576969907
757,ANKRD49,0.4781372073862835
758,ANKRD50,0.6112192322622458
759,ANKRD52,0.2247899813003556
760,ANKRD53,0.12391988002232193
761,ANKRD54,0.329240896046764
762,ANKRD55,0.50969334397327
763,ANKRD6,0.7603027927346419
764,ANKRD60,0.1143849592543996
765,ANKRD62,0.8215034605648212
766,ANKRD65,0.14160725642709326
767,ANKRD7,0.0963850472833542
768,ANKRD9,0.4047437878229096
769,ANKS1A,0.4307538554051529
770,ANKS1B,0.4616204500776966
771,ANKS3,0.3399406007707195
772,ANKS4B,0.011782114097794387
773,ANKS6,0.550381117692969
774,ANKUB1,0.11619764361570172
775,ANKZF1,0.3649609646932227
776,ANLN,0.32670560367149615
777,ANO1,0.4713852201850184
778,ANO10,0.5124656728650895
779,ANO2,0.43592473224554057
780,ANO3,0.5509032606410348
781,ANO4,0.20213052768920559
782,ANO5,0.4824555654005233
783,ANO6,0.4839114917180845
784,ANO7,0.17620014699603442
785,ANO8,0.24575866868021037
786,ANO9,0.05272107796006518
787,ANOS1,0.661039097304501
788,ANP32A,0.22578736542305702
789,ANP32A-IT1,0.06760336177178483
790,ANP32AP1,0.2714396859244456
791,ANP32B,0.296040045927049
792,ANP32C,0.002111927260791413
793,ANP32D,0.17158066371948758
794,ANP32E,0.6604308647370873
795,ANPEP,0.224782749603602
796,ANTXR1,0.419649995342186
797,ANTXR2,0.31333437031767036
798,ANXA1,0.593997353050625
799,ANXA10,-0.012129678897109145
800,ANXA11,0.4940881888828918
801,ANXA13,0.1309618350859888
802,ANXA2,0.48223388491879937
803,ANXA2P1,0.3222639600843868
804,ANXA2P3,0.44090047548427275
805,ANXA2R,0.2849398612228586
