genes,stability
DNAJC5G,0.6391105969307739
DNAJC6,-0.015333343914276583
DNAJC7,0.14548773821573655
DNAJC8,0.175333096833271
DNAJC9,0.22508286741079217
DNAL1,0.21902072944369846
DNAL4,0.3814108131760208
DNALI1,0.5170781886938376
DNASE1,-0.014788582905836258
DNASE1L1,0.3575761477891743
DNASE1L2,0.4268580361657609
DNASE1L3,-0.026630401627828756
DNASE2,0.15363734611752694
DNASE2B,0.04880076708977567
DND1,0.5991133858304863
DNER,0.11697812778389724
DNHD1,0.4788063143478054
DNLZ,-0.04289336596166032
DNM1,-0.004993353626105613
DNM1L,0.11125803727976055
DNM1P35,0.026876725012457636
DNM2,0.057718225963718874
DNM3,0.32619452627992157
DNMBP,0.09641236462475157
DNMT1,0.026994241459741393
DNMT3A,0.35232474158448196
DNMT3B,0.11497266248656678
DNMT3L,0.0645171497211334
DNPEP,0.20421774850442015
DNTT,0.12558575953565
DNTTIP1,-0.01712965899608907
DNTTIP2,0.08700801711830025
DOC2A,0.3725097096169734
DOC2B,0.6487845348587344
DOCK1,0.12978617199615192
DOCK10,0.13992864472280125
DOCK11,0.09057057219003939
DOCK2,-0.02514023561734273
DOCK3,0.2412129295481041
DOCK4,0.3443394781998955
DOCK5,0.08038948459733994
DOCK6,0.05038285530800053
DOCK7,0.17500052127593513
DOCK8,0.37351224904728325
DOCK9,0.2878220658365365
DOHH,0.2028196841691465
DOK1,0.5065443890854371
DOK2,0.13224526653785953
DOK3,0.6780052998664863
DOK4,0.3750416861385661
DOK5,0.10091650974407088
DOK6,0.6790460796887852
DOK7,0.3107349158611296
DOLK,0.03492513656499298
DOLPP1,-0.03375890417776274
DONSON,0.13259682972187284
DOPEY1,0.28234253992875985
DOPEY2,0.11614184245619123
DOT1L,0.4511811817409491
DPAGT1,0.0014464862134670946
DPCD,0.4418160467631787
DPCR1,0.08573658590031433
DPEP1,0.04522586604044522
DPEP2,-9.783859236103995e-05
DPEP3,-0.054377881836188455
DPF1,0.37559137244512963
DPF2,-0.014800454405299522
DPF3,0.09904113360007519
DPH2,0.12890852620799034
DPH3,0.2641131850894191
DPH3P1,0.22527089668447417
DPH5,0.14796421642103086
DPM1,0.02714172532401269
DPM2,0.08815722436693034
DPM3,0.3311362963440745
DPP10,0.3608873285228173
DPP3,0.17705675702335044
DPP4,0.7362135826606618
DPP6,0.16079978930118033
DPP7,0.3657418417495751
DPP8,0.5257326427216205
DPP9,0.16521696143051132
DPPA2,0.016612659381528526
DPPA3,0.007593997065325064
DPPA4,0.09433817786549632
DPPA5,0.08994504895556804
DPRX,-0.022483494569145848
DPT,0.10760819769544984
DPY19L1,0.45140063716752993
DPY19L1P1,0.544390820824833
DPY19L2,0.44568550273728413
DPY19L2P1,0.6091366734177144
DPY19L2P2,-0.004875888535135576
DPY19L2P3,0.3645005176041419
DPY19L2P4,0.40719119070950377
DPY19L3,0.19898944992760612
DPY19L4,0.05785950580103515
DPY30,0.20710206251647575
DPYD,0.1915970102118766
DPYS,0.5919062490617427
DPYSL2,0.20107517133421252
DPYSL3,0.7481244318863125
DPYSL4,0.28117838915254834
DPYSL5,0.29716632814571114
DQX1,0.5945255769971973
DR1,0.04519423691761772
DRAM1,0.35218208927612704
DRAM2,0.07397243168936192
DRAP1,0.12667580666884667
DRD1,0.22649368036482592
DRD2,0.44441295633880595
DRD3,-0.09769903722585913
DRD4,0.10353047589795468
DRG1,0.008889630459526253
DRG2,0.15276471066730346
DRGX,0.34792533905610906
DROSHA,0.07965393354602206
DRP2,0.3085525301162884
DSC1,0.256536667120244
DSC2,0.03678319985114789
DSC3,0.01704781613349884
DSCAM,-0.00268875930733651
DSCAML1,0.43982206799348955
DSCC1,0.6843987881129537
DSCR10,0.028265485879876227
DSCR8,-0.030849132839993222
DSCR9,0.22964314887064108
DSE,0.08098304516359496
DSEL,0.27938827745126454
DSG1,-0.03552976815088542
DSG2,0.009532746334573076
DSG3,0.13905644164064485
DSG4,0.058777945170527215
DSN1,0.09244376478306995
DSP,0.4172897007433149
DSPP,0.03924802435242314
DST,0.02495832306960389
DSTN,0.1395502329006136
DSTYK,0.021359467360269228
DTD1,-0.01788086631780518
DTHD1,0.07323287955725773
DTL,0.3683561302316078
DTNA,0.09952548285911084
DTNB,0.3234136783502609
DTNBP1,0.5353902031360851
DTWD1,0.15105144537348206
DTWD2,0.44451901772389113
DTX1,0.19653609473253866
DTX2,0.14794567126058852
DTX3,0.24606238143004705
DTX3L,0.1553185895280192
DTX4,0.31329744542505533
DTYMK,0.19709412848998648
DUOX1,-0.0335805565713617
DUOX2,0.04246046608037369
DUOXA1,0.06891457768124803
DUOXA2,0.05681942664775233
DUPD1,0.14552005247591984
DUS1L,0.362782811326485
DUS3L,0.09674664662422412
DUS4L,0.10447748446621137
DUSP1,0.27340719963656224
DUSP10,-0.0064302537136293235
DUSP11,0.18502116645576952
DUSP12,0.03902043372731255
DUSP13,0.7105721367050298
DUSP14,0.15940871311389412
DUSP15,0.004661942626249906
DUSP16,-0.011235150103480728
DUSP18,0.3031726996275378
DUSP19,0.18386632451695054
DUSP2,0.37127830120578637
DUSP22,0.1259861569449277
DUSP23,0.07629862708221553
DUSP26,0.24273098369913396
DUSP27,0.3876484533036564
DUSP28,0.10983015095409142
DUSP3,0.45405161048684745
DUSP4,0.147542659849368
DUSP5,0.1348335430406141
DUSP6,0.1770338908488599
DUSP7,0.23397886893767303
DUSP8,0.04643894133716615
DUSP9,0.056835042886650096
DUT,0.35341386447360235
DUXA,0.05697552107026855
DVL1,0.08900556222068631
DVL2,0.3649463468902076
DVL3,-0.03295447355027418
DYDC1,0.044162273568411216
DYDC2,0.7371315516140784
DYM,0.2226409614761335
DYNC1H1,0.06108770931644501
DYNC1I1,0.25091474191882995
DYNC1I2,0.1507460723133067
DYNC1LI1,0.1478288964835753
DYNC1LI2,0.13737273630852387
DYNC2H1,0.5070011635414554
DYNC2LI1,0.037742203768647835
DYNLL1,0.3985176426714929
DYNLL2,0.02899079005840394
DYNLRB1,0.1437765352579337
DYNLRB2,0.12364495058663674
DYNLT1,0.23316165152913862
DYNLT3,0.26567330105652637
DYRK1A,0.08552572588363885
DYRK1B,0.08376256680844565
DYRK2,0.46386057978860096
DYRK3,0.5981010474437364
DYRK4,0.18664061541102078
DYSF,0.07238045380277326
DYTN,-0.03281484481181735
DZIP1,0.051558626706354346
DZIP1L,0.275877707727487
DZIP3,0.4562335924550523
E2F1,0.46264999455824685
E2F2,0.1539497959768793
E2F3,0.4825661971073992
E2F4,0.30857815443448117
E2F5,0.5924616830070483
E2F6,0.20682237623681723
E2F7,0.18198645919598747
E2F8,-0.0376820575458673
E4F1,0.14105182814392833
EAF1,0.017396235552222687
EAF2,0.14176047987303128
EAPP,0.025602290508839384
EARS2,0.30250398931366695
EBAG9,0.03289263272395384
EBF1,0.1107176942793406
EBF2,0.07215559577113281
EBF3,0.06780479508464675
EBF4,0.042635528034507465
EBI3,0.3261461521507876
EBLN2,0.177692552209295
EBNA1BP2,0.011921431696180236
EBP,0.06962095478305014
EBPL,0.025513741219735132
ECD,0.23833500751046371
ECE1,0.18057817162807002
ECEL1,0.11346990439119038
ECEL1P2,0.2543720367005593
ECH1,0.323698356821922
ECHDC1,0.13697206164180903
ECHDC2,0.3672551017913393
ECHDC3,0.6379458213644623
ECHS1,0.3523557134177518
ECM1,0.7694278502227927
ECM2,0.06836065575315772
ECRP,0.02756287627830891
ECSCR,0.13316802130543318
ECSIT,0.36291020079144204
ECT2,-0.013479026608363179
ECT2L,0.0802835193846899
EDA,0.22156537557625874
EDA2R,-0.03020660690544227
EDAR,0.028136928918565854
EDARADD,0.44974955826461205
EDC3,0.16937330910754453
EDC4,0.08918579333430361
EDDM3A,0.09306347290929118
EDDM3B,0.021579464273109313
EDEM1,0.03074363230940076
EDEM3,0.2594411495309042
EDF1,0.10381836475701237
EDIL3,0.13111636276218638
EDN1,0.2793714722879265
EDN2,0.059682914568081696
EDN3,0.23307614777432897
EDNRA,0.3364968466286699
EDNRB,0.649856517485507
EEA1,-0.028120405760807116
EED,0.013755521562204687
EEF1A1,0.13462018634613573
EEF1A2,0.17619574513902844
EEF1B2,0.14607405526242553
EEF1D,0.1347612460452951
EEF1G,0.11396196380534566
EEF2,0.022918050071970016
EEF2K,0.30015638404220346
EEFSEC,-0.006526526523892517
EEPD1,0.7157847367484961
EFCAB1,0.7350318423831972
EFCAB10,0.2411261287002065
EFCAB2,0.10026053047617724
EFCAB3,0.03840763377490835
EFCAB5,0.005034681257759281
EFCAB6,0.01951510867478878
EFCAB7,0.1709823805581702
EFEMP1,0.3990625099973408
EFEMP2,0.46203963675132875
EFHB,0.26351158045841205
EFHC1,0.2595829039119563
EFHC2,0.5843755525360932
EFHD1,0.10965902795472195
EFHD2,0.13314386865506028
EFNA1,0.005374366330975055
EFNA2,0.2699971380904983
EFNA3,0.04148572563486705
EFNA4,-0.056203797962787475
EFNA5,0.5242253890692095
EFNB1,0.1906027338088286
EFNB2,0.5348798806419577
EFNB3,0.6483635522400724
EFR3A,0.6868164056979479
EFR3B,0.3030455682232374
EFS,0.12267032135090862
EFTUD2,0.03353616137641828
EGF,0.27959895981146043
EGFEM1P,0.6125638222915278
EGFL6,0.47588782896064574
EGFL7,0.47706704598541844
EGFLAM,0.21103627875030154
EGFR,-0.0022625569436214004
EGLN1,0.09458122817591316
EGLN3,0.020993776678759547
EGR1,0.4910473165717624
EGR2,0.16342797830186948
EGR3,0.31855428634759214
EGR4,0.11600629459387915
EHBP1,0.03230780061103591
EHBP1L1,0.4627927474040373
EHD1,0.11051204813792097
EHD2,0.5546637494508104
EHD3,0.12830900924679137
EHD4,-0.012335103586957219
EHF,0.4719853015842002
EHHADH,-0.009371679324997847
EHMT1,0.3745310478397022
EHMT2,-0.018261485092551256
EI24,0.017626111000531696
EID1,0.07983347460463346
EID2,0.038493452443431136
EID2B,0.2725853040572224
EID3,0.11406685229202465
EIF1,0.25279617808634053
EIF1AD,0.24177693129733227
EIF1AX,0.2902482928657572
EIF1AY,0.4082524822393366
EIF1B,0.13196845011785482
EIF2A,0.5201173472958787
EIF2AK1,0.06379249380843477
EIF2AK2,-0.028062213572500255
EIF2AK3,-0.000482117006015854
EIF2AK4,-0.008063537613452947
EIF2B1,0.12958989352643227
EIF2B2,0.2400627798558057
EIF2B3,0.025759368570057752
EIF2B4,0.0729892510223354
EIF2B5,0.14196158195721104
EIF2S1,0.24282815444438294
EIF2S2,0.08252026235415387
EIF2S3,0.1790408217319244
EIF3A,0.03184469404268277
EIF3B,0.14482717780209384
EIF3D,0.08666856629068859
EIF3E,0.012511224447204976
EIF3F,0.10693584108894807
EIF3G,-0.04848197149155438
EIF3H,0.157564258595825
EIF3I,0.10372276599422711
EIF3IP1,0.014597333477621858
EIF3J,0.149298494098774
EIF3K,0.04929604075689357
EIF3L,0.07277360880853986
EIF3M,0.09228490037236943
EIF4A2,0.12243843012758344
EIF4A3,0.04347382221758879
EIF4B,0.009555312979203279
EIF4E,0.060199928959741945
EIF4E1B,0.6586691333659594
EIF4E2,0.21703239097146915
EIF4E3,0.6429624591400999
EIF4EBP1,0.3260852701203273
EIF4EBP2,0.08267886838218273
EIF4ENIF1,-0.011145941589906378
EIF4G1,0.08674751294971245
EIF4G2,0.29866848290848086
EIF4G3,0.2364268124201701
EIF4H,0.029517238737915865
EIF5,0.11481561770314076
EIF5A,0.010957041671732826
EIF5A2,0.81139013099369
EIF5AL1,-0.08597678151433728
EIF5B,0.11684389912361737
EIF6,0.3309097445129768
ELAC1,0.09637093616180202
ELAC2,0.08263998856767894
ELANE,0.2931219005152369
ELAVL1,0.1871138521874632
ELAVL2,0.10382279755221044
ELAVL3,0.07911173737131807
ELAVL4,0.35676412498178806
ELF1,-0.02951834997610547
ELF2,0.07098380416190724
ELF3,0.07991252555851273
ELF4,0.1665417040690751
ELF5,0.058727119807538856
ELFN1,-0.03552815106921161
ELFN2,0.5782044354493462
ELK1,0.00807534008011854
ELK3,0.16656438227546405
ELK4,0.0058277332821981
ELL,0.36445932885159105
ELL2,0.5069010147683611
ELL3,0.5508029679504912
ELMO1,0.10737642376430344
ELMO2,0.41623449812250995
ELMO3,0.6597542393595918
ELMOD1,0.03619512763230393
ELMOD2,0.36522451132820144
ELMOD3,0.4471741943376525
ELN,0.1361306659306982
ELOF1,-0.026916721954317265
ELOVL1,0.16960708759897336
ELOVL2,0.021200138579914228
ELOVL3,0.1389112284469611
ELOVL4,0.5662988784292255
ELOVL5,-0.023527913297380534
ELOVL6,0.018115888932680978
ELOVL7,0.4227370466326888
ELP2,0.2263401176787036
ELP3,0.39451843723181496
ELP4,0.07457972619379723
ELSPBP1,0.058073738541033953
EMB,0.5811979692503029
EMBP1,0.2286175749461428
EMCN,0.29767646326115504
EMD,-0.031054876618444062
EME1,0.039396111893515884
EME2,0.06482573589735784
EMG1,0.3823233453703872
EMID1,0.49831044723504037
EMILIN1,0.004232351997236428
EMILIN2,0.5178224198474075
EMILIN3,0.3775898657505614
EML1,0.2663355525947095
EML2,0.3108681405003376
EML3,0.15959589108050784
EML4,0.23738038072128825
EML5,0.37830225216693963
EML6,0.4679051500953691
EMP1,0.38318953247912985
EMP2,0.08107461710682659
EMP3,0.383311796419979
EMX1,0.5534586655380905
EMX2,0.18527010950583248
EMX2OS,0.33798703437220573
EN1,0.1335224576037119
EN2,0.10047891790346303
ENAH,0.18099671645461396
ENAM,0.1140322988064932
ENC1,0.4230964243663127
ENDOD1,0.3685218259098998
ENDOG,0.20192876324931056
ENDOU,0.2975593819841264
ENG,0.12421438704619267
ENGASE,0.00570220772666901
ENHO,0.11764867631506946
ENKUR,0.3071081922131699
ENO1,0.49522798091701187
ENO2,0.1759152017769123
ENO3,0.3696978914876805
ENOPH1,0.16635520486797925
ENOSF1,0.2047783885147925
ENOX1,0.5705415045357399
ENOX2,0.13690076618111904
ENPEP,0.10867159033539026
ENPP1,0.18973713711423776
ENPP2,0.022085145977873567
ENPP3,0.12807589512334225
ENPP4,0.4435746671360393
ENPP5,0.27826319237973884
ENPP6,0.41784501204949354
ENPP7,-0.09794753737656015
ENSA,0.09958714764204046
ENTHD1,0.050240154017239115
ENTPD1,0.27146346398040777
ENTPD2,0.12114189966007835
ENTPD3,0.09919030167115786
ENTPD4,0.5124892095067229
ENTPD5,0.015708291111389442
ENTPD6,0.2805129249184794
ENTPD7,0.16287804538119446
ENTPD8,-0.05806349448156843
ENY2,0.0979947945874197
EOMES,0.02860353581744728
EP300,-0.0169255634212348
EP400,0.013884539911430209
EPAS1,0.10472494946680602
EPB41,0.7163373116321533
EPB41L1,0.44434478327330346
EPB41L2,-0.038732496274325
EPB41L3,0.3796154374693553
EPB41L4A,0.2713895136249524
EPB41L4B,0.5297791817680672
EPB41L5,0.0786338781568289
EPB42,0.13780212939407413
EPC1,0.1312606790278635
EPC2,0.443751162438824
EPCAM,0.42409418438057656
EPDR1,0.3711085603326133
EPGN,0.08358265997232023
EPHA1,0.055181643529728826
EPHA10,0.36700952342578075
EPHA2,0.04983953043838952
EPHA3,0.5875323047596361
EPHA4,0.23360021132319375
EPHA5,0.3981843644404675
EPHA6,0.4237962604624258
EPHA7,0.19522470807894948
EPHA8,0.5637283699989112
EPHB1,0.16714714548307524
EPHB2,0.3396417648122144
EPHB3,0.32536709477082426
EPHB4,0.0697610258914241
EPHB6,0.5099448616855651
EPHX1,0.4700287447973199
EPHX2,0.1591282847867955
EPHX3,0.032007798869674815
EPHX4,0.3724581549527427
EPM2A,0.17412855047517348
EPM2AIP1,0.1776690915250727
EPN1,0.023780027771335404
EPN2,0.06240131804655006
EPN3,0.7711659956128628
EPO,0.007785960979712728
EPOR,0.02402607463232264
EPPK1,0.3379427175419249
EPRS,0.25876487500173323
EPS15,0.09836174292749796
EPS15L1,-0.002453946012840208
EPS8,0.14039998598729014
EPS8L1,0.2528357473284616
EPS8L2,0.07135316006653936
EPS8L3,0.023044157238553842
EPSTI1,-0.05783656965629134
EPX,0.0072854359837962014
ERAL1,-0.030339613163812482
ERAP1,0.07171056045026838
ERAP2,0.08336563120089503
ERBB2,0.3869681141728945
ERBB3,0.061386675406287686
ERBB4,0.01814267266639165
ERC1,0.32725119280936366
ERC2,0.43434452829075637
ERCC1,0.07877572857433038
ERCC2,0.21505913909138033
ERCC3,-0.06037402385223546
ERCC4,0.4306646022999125
ERCC6,0.13815624227974496
ERCC6L,0.05753446806269983
ERCC8,0.1302152888609326
EREG,0.013961323998087286
ERF,0.10786133932683878
ERG,0.10522076807331637
ERGIC1,0.03821025341429841
ERGIC2,0.1274397916128964
ERGIC3,0.018931178433198914
ERH,-0.007382579177235217
ERI1,0.06616645711529442
ERI2,0.04478900802593473
ERI3,0.19629617302786434
ERICH1,0.5358137470040846
ERLEC1,0.020083022478040304
ERLIN1,0.42795801813646567
ERLIN2,0.29347160582911086
ERMAP,0.3573511854604832
ERMN,0.07279410880798841
ERMP1,0.3164768033973771
ERN1,0.08688422688620857
ERN2,0.038416313646352465
ERP27,0.016759263440210045
ERP29,-0.011583128786820667
ERP44,0.3717277263814641
ERRFI1,0.39273856290141645
ESAM,0.3783744541134602
ESCO1,0.04357363253459287
ESCO2,-0.03458859564654273
ESD,0.34269530976654267
ESF1,0.05762008842406211
ESM1,0.10314844530356361
ESPL1,0.03060061870343795
ESPN,-0.016551202653885523
ESPNL,0.02363337856840447
ESPNP,-0.027545245829575127
ESR1,0.01959275015380528
ESR2,0.044181466077898704
ESRP1,0.010146085764910655
ESRP2,0.016297682324275465
ESRRA,0.7385293294607382
ESRRB,0.34131058224663985
ESRRG,0.8258678000031903
ESX1,-0.025604945069754963
ESYT1,0.3667494763890255
ESYT2,0.21150270611377672
ESYT3,-0.029256311121650138
ETAA1,0.05473503568117384
ETF1,0.13857128788041734
ETFA,0.20043615795440664
ETFB,0.48632480300439906
ETFDH,0.11425250322045725
ETHE1,0.23905013243559345
ETNK1,0.1456663033541762
ETNK2,0.5758563743236426
ETS1,0.3595445103179667
ETS2,0.22045364992573424
ETV1,0.10380192887074134
ETV2,0.10005953009374449
ETV3,-0.03075626679550198
ETV3L,0.03605892047912774
ETV4,0.40803478414751054
ETV5,0.21594825304448492
ETV6,0.7448885805270583
ETV7,0.1413654894813601
EVC,0.07515634997603589
EVC2,0.00979064666724732
EVI2A,0.003090764448817318
EVI2B,0.22551586209052363
EVI5,0.2180014192527364
EVI5L,0.049113405311011035
EVL,0.3256981013802918
EVPL,0.008264601990578983
EVPLL,0.10827292348875582
EVX1,-0.007119540869290508
EVX2,0.10334736981100326
EWSR1,0.15855793024584855
EXD1,0.6840600273153861
EXD2,0.03336274704264624
EXD3,0.12685726378458637
EXO1,0.03133072455175318
EXOC1,0.1371984773895962
EXOC2,-0.04840247784147939
EXOC3,0.06866407343959234
EXOC3L2,0.1864685170455063
EXOC4,0.3093784116360118
EXOC5,-0.013399330584612462
EXOC6,0.5093847059129284
EXOC6B,0.008367201401215087
EXOC7,0.052847001142903936
EXOC8,0.11885235582325517
EXOG,0.3449676735035786
EXOSC1,0.020478599672187233
EXOSC10,0.11641823419238939
EXOSC2,0.0557630676354107
EXOSC3,0.11517755049568364
EXOSC4,0.03910710118813368
EXOSC5,-0.0065222222318805255
EXOSC6,0.15835448655373507
EXOSC7,0.06167099256129578
EXOSC8,0.2954740366124963
EXOSC9,0.10760849692216318
EXPH5,0.4329186031211947
EXT1,0.14496454930322392
EXT2,-0.020973607770359615
EXTL1,0.2611733782872349
EXTL2,0.5107001982416332
EXTL3,0.2625505248930265
EYA1,0.31068342118507675
EYA2,0.4552512532062785
EYA3,0.0847241591565605
EYA4,0.5720567345846199
EYS,-0.017499585892334187
EZH1,0.08053725518639755
EZH2,0.1994166639759145
EZR,0.2092314116594708
F10,0.06796753620086278
F11,0.08856370358881856
F11R,0.035240362373293414
F12,0.5847661404899243
F13A1,0.11396249476140533
F2,0.06084439099500495
F2R,0.5202960352726024
F2RL1,0.0020571947561327467
F2RL2,-0.0074545250251530325
F2RL3,0.0022528419736291753
F3,0.11292040531681154
F5,0.26724851276989303
F7,0.3425932198136587
F8,0.3787410273196083
F8A1,0.33724062993326664
FA2H,0.14338961068146913
FAAH,0.07988167044199918
FAAH2,0.2910573598074598
FABP1,0.1772503555308235
FABP12,-0.014923885300864557
FABP2,0.021159592133772602
FABP3,0.43549087494989996
FABP4,-0.002072422447438201
FABP5,0.6590571236773888
FABP5P3,0.6833439632064401
FABP6,0.7226735871111671
FABP7,0.7914874636663813
FADD,0.04513713974189066
FADS1,0.15940021200142335
FADS2,0.3076050179781372
FADS3,0.3434217617574886
FADS6,0.3872725848927996
FAF1,0.3138100394624599
FAF2,-0.05484655916474327
FAH,0.5302553342172086
FAHD1,0.06473397380567786
FAHD2A,0.07613491227239252
FAHD2B,0.007974089931436001
FAIM,0.15845582785715903
FAIM2,0.20053335495749966
FAM102A,0.24133812948567687
FAM102B,0.5243795167617066
FAM103A1,-0.00993123816465554
FAM104A,0.1618590267027519
FAM104B,0.3682889782722995
FAM105A,0.2675180522028321
FAM106A,0.2468659332336819
FAM107A,0.3391169514740128
FAM107B,0.04183156920278899
FAM110A,0.4121832108252182
FAM110B,-0.009674945992290148
FAM110C,0.7138143163298614
FAM111A,0.3205928742144637
FAM111B,0.05528175154657054
FAM114A1,0.18031883446891903
FAM114A2,-0.0939085973898439
FAM117A,0.5551136178027648
FAM117B,0.29330015084350014
FAM118A,0.1584743586629766
FAM118B,0.16720984736340527
FAM120A,0.27052504456706356
FAM120AOS,0.58764086336892
FAM120B,-0.018263984222281295
FAM120C,0.38295362783326037
FAM122A,0.2077540545280191
FAM122B,0.10882670989833368
FAM122C,0.21403779639510181
FAM124A,0.04890213258039936
FAM124B,0.12019226802102533
FAM126A,0.16620889492390387
FAM126B,0.37864109790075806
FAM129A,0.25685424532565815
FAM129B,0.4790243001706594
FAM129C,0.155538966421629
FAM131A,0.28569158494631525
FAM131B,0.5633004560637929
FAM131C,0.11905566955248555
FAM133A,0.2539930248381739
FAM133B,0.13211100861772923
FAM135A,0.30779174438378737
FAM135B,0.4700878936189205
FAM136A,0.2959757115161202
FAM138E,-0.005368443037970901
FAM13A,0.33375347914940223
FAM13B,0.4677742584782851
FAM13C,0.041988031294262415
FAM149A,0.662448906939714
FAM149B1,0.1200498551531234
FAM151A,0.04932781914025767
FAM151B,0.2179083580244819
FAM153A,0.24433739750922037
FAM155A,0.32890993690283943
FAM155B,0.15417164416845128
FAM157A,0.0963017029545861
FAM160A1,0.0442999207227163
FAM160A2,0.29115716731131897
FAM160B1,0.13656268585695913
FAM160B2,0.3040253904460343
FAM161A,0.22835156407057924
FAM161B,0.01106978693028594
FAM162A,0.39960722217161476
FAM162B,0.5581978615666883
FAM163A,0.4150658499026306
FAM163B,0.062465333902586996
FAM166A,0.1442390323804125
FAM166B,0.009999567867045561
FAM167A,0.3189726299442586
FAM167B,0.08060322767260718
FAM168A,-0.002797723020214346
FAM168B,0.05391274439727248
FAM169A,0.11296269375715022
FAM169B,0.1725594255733051
FAM170A,0.007605922923850436
FAM171A1,0.09575618664763788
FAM171A2,0.3063813433252213
FAM171B,0.6737083707957361
FAM172A,0.47888780306428497
FAM173A,0.2328227593105692
FAM173B,0.23476639676368904
FAM174A,0.046156390625637034
FAM174B,0.2845483382508538
FAM177A1,0.1666878287689958
FAM177B,0.1509486323045785
FAM178B,0.16341779889237426
FAM180A,0.22129083210870412
FAM181A,0.49618112012914845
FAM181B,0.14240766962534362
FAM182A,-0.0200968797743234
FAM182B,0.11758664489912139
FAM183A,0.44510790513038134
FAM184A,0.13021249393380654
FAM184B,0.009732105427201824
FAM185A,0.12502374937347996
FAM186A,0.042869339464125876
FAM186B,0.027060174159549578
FAM187B,-0.06875880361246764
FAM189A1,0.47687421574891814
FAM189A2,0.3502743723661335
FAM189B,0.45501308047184347
FAM192A,0.13499688374862023
FAM193A,-0.006267343300829418
FAM193B,0.20747143105781868
FAM196A,0.509188511046007
FAM196B,0.13865129827316158
FAM198A,0.07296897288460837
FAM198B,0.0964777123745098
FAM199X,0.016604782357400916
FAM19A1,0.3434941139753864
FAM19A2,0.3960261012632012
FAM19A3,0.4454014692973247
FAM19A4,0.08133186199789026
FAM19A5,0.012464110240190236
FAM200A,0.05538364153189821
FAM200B,0.258664356097296
FAM201A,0.12231895242032317
FAM20A,0.6582176350810833
FAM20B,0.09151319849062953
FAM24A,0.017515579786789547
FAM24B,0.21588564711940386
FAM25A,0.10715016451984914
FAM32A,0.15835370877978472
FAM35A,0.04997935598653577
FAM3A,0.09092444005417306
FAM3B,0.13120346669768948
FAM3C,0.2993666235095405
FAM3D,0.024389295509563477
FAM41C,0.026851300670028135
FAM43A,0.5330016489981184
FAM43B,0.38168329175550364
FAM46A,0.47661504516167846
FAM46B,0.1154910579691381
FAM46C,0.14692791497280677
FAM46D,0.14017245709291762
FAM47A,0.07987456688725261
FAM47B,-0.05323185643908682
FAM47C,-0.03981298735395935
FAM47E,0.4043170488298301
FAM49A,0.3042148302805003
FAM49B,0.698062168575111
FAM50A,0.10644082985460226
FAM50B,0.05543505525047688
FAM53A,-0.01894512553597224
FAM53B,0.11239090071814119
FAM53C,0.20044991783916774
FAM57A,0.17976211407063294
FAM57B,0.25903612885311367
FAM66B,0.06461523426820823
FAM69A,-0.044346819570047394
FAM69B,0.32149076153166395
FAM69C,0.02641604707682459
FAM71A,0.026209790907553494
FAM71B,0.007238732611700474
FAM71C,0.1276175414642525
FAM71D,0.052893132552572435
FAM71E1,0.39070890731910335
FAM71E2,0.045358430289585215
FAM71F1,0.724680686718352
FAM71F2,0.04227284940535491
FAM72A,0.12540733055751324
FAM74A1,0.0007018954809072072
FAM76A,0.13619693227036483
FAM76B,0.3646774427425141
FAM78A,0.6390985269708798
FAM78B,0.5394666241700925
FAM81A,0.24000420864247757
FAM81B,0.25309204818408293
FAM83A,-0.07096012927218812
FAM83B,0.03471153746013895
FAM83C,4.5141520538566346e-05
FAM83D,0.4864681778913481
FAM83E,-0.030528858532854645
FAM83F,-0.024340974234296302
FAM83G,0.12233646685522834
FAM83H,0.09312348531755629
FAM84A,0.42415549182451073
FAM84B,0.33751037317335525
FAM86DP,0.3065622221006776
FAM89A,0.22779406964647533
FAM89B,-0.0039299896936475735
FAM8A1,0.06349637411343916
FAM90A1,0.10607265529593417
FAM91A1,0.05289964922575144
FAM92B,0.028610038205848808
FAM96A,0.19501575649627878
FAM96B,0.13019982286876985
FAM98A,0.12586661011559322
FAM98B,0.1924527613916044
FAM98C,0.17706367348407948
FAM9A,0.12300426970241711
FAM9B,0.15235681676024396
FAM9C,0.1933830509499093
FAN1,0.059998596208503
FANCA,-0.0652083098379203
FANCB,-0.07471083208384938
FANCC,0.1612443194979754
FANCD2,0.09226547685322803
FANCE,0.07113031128388236
FANCF,0.04538778249376137
FANCG,0.38736321831459253
FANCI,0.3539496053990677
FANCL,0.44387878888471927
FANCM,0.04139002332911089
FANK1,0.24700462023500366
FAP,0.396274021846239
FAR1,0.11708034988108261
FAR2,0.3815735662968168
FARP1,0.6893578295457884
FARP2,0.10111558118557108
FARS2,0.10387096651396138
FARSA,0.21320932330240122
FARSB,0.13979427401089317
FAS,0.09027218588705593
FASLG,0.05258875882902483
FASN,-0.05625261602853491
FASTK,0.21412486158600996
FASTKD1,0.491073420697176
FASTKD2,-0.0021738751657448614
FASTKD3,0.29821763342118296
FASTKD5,0.46124481353812524
FAT1,0.10598204368714755
FAT2,0.12977331588389018
FAT3,0.221711193348952
FAT4,0.06570716697776913
FATE1,0.2266316563592389
FAU,0.2347056941117386
FBF1,0.027072732696243825
FBL,0.1525236549218533
FBLIM1,0.055144787781555425
FBLL1,0.08775965637295528
FBLN1,0.04496806930614274
